BDP_ID,Chromosome,watson_ensembl_id,watson_gene_name,watson_start,watson_end,crick_ensembl_id,crick_gene_name,crick_start,crick_end
Mcts1_1,chrX,ENSMUSG00000000355,Mcts1,37689543,37690042,NA,NA,37688983,37689482
Mcts2_1,chr2,ENSMUSG00000042814,Mcts2,152529102,152529601,NA,NA,152528542,152529041
Mdc1_2,chr17,ENSMUSG00000061607,Mdc1,36152401,36152900,NA,NA,36151841,36152340
Mdk_1,chr2,NA,NA,91762140,91762639,ENSMUSG00000027239,Mdk,91761580,91762079
Mdm1_1,chr10,ENSMUSG00000020212,Mdm1,117977749,117978248,NA,NA,117977189,117977688
Mdm2_1,chr10,ENSMUSG00000120638,Gm56970,117546642,117547141,ENSMUSG00000020184,Mdm2,117546082,117546581
Mdm4_1,chr1,ENSMUSG00000100228,Gm29257,132953126,132953625,ENSMUSG00000054387,Mdm4,132952566,132953065
Mdm4_2,chr1,NA,NA,132947226,132947725,ENSMUSG00000054387,Mdm4,132946666,132947165
Mdn1_1,chr4,ENSMUSG00000058006,Mdn1,32657149,32657648,NA,NA,32656589,32657088
Me2_1,chr18,NA,NA,73948559,73949058,ENSMUSG00000024556,Me2,73947999,73948498
Meaf6_1,chr4,ENSMUSG00000028863,Meaf6,124978965,124979464,ENSMUSG00000086342,Gm12932,124978405,124978904
Med11_1,chr11,ENSMUSG00000018923,Med11,70342755,70343254,NA,NA,70342195,70342694
Med12l_1,chr3,ENSMUSG00000056476,Med12l,58913257,58913756,ENSMUSG00000105945,Gm43570,58912697,58913196
Med16_1,chr10,ENSMUSG00000119877,Gm24019,79744807,79745306,ENSMUSG00000013833,Med16,79744247,79744746
Med17_1,chr9,NA,NA,15191250,15191749,ENSMUSG00000031935,Med17,15190690,15191189
Med1_1,chr11,NA,NA,98084159,98084658,ENSMUSG00000018160,Med1,98083599,98084098
Med21_1,chr6,ENSMUSG00000030291,Med21,146544088,146544587,ENSMUSG00000040234,Tm7sf3,146543528,146544027
Med26_1,chr8,ENSMUSG00000120183,1700085D22Rik,73302141,73302640,ENSMUSG00000045248,Med26,73301581,73302080
Med28_1,chr5,ENSMUSG00000015804,Med28,45677670,45678169,NA,NA,45677110,45677609
Med7_1,chr11,ENSMUSG00000020397,Med7,46327820,46328319,NA,NA,46327260,46327759
Mef2a_1,chr7,NA,NA,67022627,67023126,ENSMUSG00000030557,Mef2a,67022067,67022566
Mest_1,chr6,ENSMUSG00000051855,Mest,30738063,30738562,NA,NA,30737503,30738002
Metap1_1,chr3,NA,NA,138195193,138195692,ENSMUSG00000005813,Metap1,138194633,138195132
Mettl14_1,chr3,NA,NA,123179654,123180153,ENSMUSG00000028114,Mettl14,123179094,123179593
Mettl16_1,chr11,ENSMUSG00000010554,Mettl16,74661701,74662200,NA,NA,74661141,74661640
Mettl17_1,chr14,ENSMUSG00000004561,Mettl17,52122398,52122897,NA,NA,52121838,52122337
Mettl21a_1,chr1,NA,NA,64656411,64656910,ENSMUSG00000025956,Mettl21a,64655851,64656350
Mettl22_1,chr16,ENSMUSG00000039345,Mettl22,8288670,8289169,NA,NA,8288110,8288609
Mettl26_1,chr17,ENSMUSG00000025731,Mettl26,26094485,26094984,NA,NA,26093925,26094424
Mettl3_1,chr14,NA,NA,52542628,52543127,ENSMUSG00000022160,Mettl3,52542068,52542567
Mex3c_1,chr18,ENSMUSG00000037253,Mex3c,73705883,73706382,NA,NA,73705323,73705822
Mfap1b_1,chr2,NA,NA,121304551,121305050,ENSMUSG00000048222,Mfap1b,121303991,121304490
Mfap2_1,chr4,ENSMUSG00000060572,Mfap2,140738003,140738502,NA,NA,140737443,140737942
Mfap3l_1,chr8,ENSMUSG00000031647,Mfap3l,61085914,61086413,ENSMUSG00000109930,Gm34730,61085354,61085853
Mfap3l_2,chr8,ENSMUSG00000031647,Mfap3l,61106458,61106957,NA,NA,61105898,61106397
Mfsd10_1,chr5,NA,NA,34794548,34795047,ENSMUSG00000001082,Mfsd10,34793988,34794487
Mfsd12_1,chr10,ENSMUSG00000034854,Mfsd12,81193414,81193913,NA,NA,81192854,81193353
Mfsd14a_1,chr3,NA,NA,116456314,116456813,ENSMUSG00000089911,Mfsd14a,116455754,116456253
Mfsd1_1,chr3,ENSMUSG00000027775,Mfsd1,67490144,67490643,NA,NA,67489584,67490083
Mfsd3_1,chr15,ENSMUSG00000019080,Mfsd3,76585676,76586175,NA,NA,76585116,76585615
Mfsd8_1,chr3,ENSMUSG00000121347,Gm2011,40801340,40801839,ENSMUSG00000025759,Mfsd8,40800780,40801279
Mga_1,chr2,ENSMUSG00000033943,Mga,119727777,119728276,NA,NA,119727217,119727716
Mga_2,chr2,NA,NA,119703005,119703504,NA,NA,119702445,119702944
Mga_3,chr2,ENSMUSG00000033943,Mga,119728929,119729428,NA,NA,119728369,119728868
Mgat4b_1,chr11,ENSMUSG00000036620,Mgat4b,50116175,50116674,NA,NA,50115615,50116114
Mgat5_1,chr1,ENSMUSG00000036155,Mgat5,127132766,127133265,NA,NA,127132206,127132705
Mgmt_1,chr7,ENSMUSG00000054612,Mgmt,136496326,136496825,NA,NA,136495766,136496265
Mgrn1_1,chr16,ENSMUSG00000022517,Mgrn1,4704125,4704624,NA,NA,4703565,4704064
Mia2_1,chr12,ENSMUSG00000021000,Mia2,59178278,59178777,NA,NA,59177718,59178217
Mia3_1,chr1,NA,NA,183150944,183151443,ENSMUSG00000056050,Mia3,183150384,183150883
Mid1ip1_1,chrX,ENSMUSG00000008035,Mid1ip1,10583837,10584336,ENSMUSG00000085587,Gm14493,10583277,10583776
Midn_1,chr10,ENSMUSG00000035621,Midn,79984117,79984616,NA,NA,79983557,79984056
Mief2_1,chr11,ENSMUSG00000092734,Mir5100,60619329,60619828,NA,NA,60618769,60619268
Mien1_1,chr11,ENSMUSG00000084835,Gm12352,98329856,98330355,ENSMUSG00000002580,Mien1,98329296,98329795
Mier1_1,chr4,ENSMUSG00000028522,Mier1,102976596,102977095,NA,NA,102976036,102976535
Mier2_1,chr10,NA,NA,79390980,79391479,ENSMUSG00000042570,Mier2,79390420,79390919
Mif_1,chr10,NA,NA,75696127,75696626,ENSMUSG00000033307,Mif,75695567,75696066
Miga1_1,chr3,NA,NA,152046071,152046570,ENSMUSG00000054942,Miga1,152045511,152046010
Mill2_1,chr7,ENSMUSG00000040987,Mill2,18573921,18574420,NA,NA,18573361,18573860
Minos1_1,chr4,ENSMUSG00000120910,Gm57158,138858356,138858855,ENSMUSG00000050608,Micos10,138857796,138858295
Minpp1_1,chr19,ENSMUSG00000118106,Gm54639,32463206,32463705,NA,NA,32462646,32463145
Mip_1,chr10,ENSMUSG00000025389,Mip,128061718,128062217,NA,NA,128061158,128061657
Mir1199_1,chr8,NA,NA,84738258,84738757,ENSMUSG00000080665,Mir1199,84737698,84738197
Mir126a_1,chr2,ENSMUSG00000092356,Gm20532,26481448,26481947,ENSMUSG00000105799,Mir126b,26480888,26481387
Mir145a_1,chr18,NA,NA,61780947,61781446,NA,NA,61780387,61780886
Mir150_1,chr7,ENSMUSG00000065495,Mir150,44771200,44771699,NA,NA,44770640,44771139
Mir1932_1,chr11,ENSMUSG00000088015,Mir1932,119281352,119281851,NA,NA,119280792,119281291
Mir1956_1,chr3,ENSMUSG00000088373,Mir1956,138232197,138232696,NA,NA,138231637,138232136
Mir1982_1,chr10,ENSMUSG00000087993,Mir1982,80664599,80665098,NA,NA,80664039,80664538
Mir21a_1,chr11,NA,NA,86474956,86475455,ENSMUSG00000065455,Mir21a,86474396,86474895
Mir22hg_1,chr11,ENSMUSG00000085148,Mir22hg,75352441,75352940,ENSMUSG00000120190,Gm57332,75351881,75352380
Mir24-2_1,chr8,ENSMUSG00000065541,Mir24-2,84935538,84936037,ENSMUSG00000105458,Mir3074-2,84934978,84935477
Mir290a_1,chr7,ENSMUSG00000078008,Mir291a,3267384,3267883,ENSMUSG00000106340,Mir290b,3266824,3267323
Mir296_1,chr2,NA,NA,174108898,174109397,NA,NA,174108338,174108837
Mir335_1,chr6,ENSMUSG00000065501,Mir335,30741387,30741886,NA,NA,30740827,30741326
Mir3569_1,chr7,ENSMUSG00000098553,Mir3569,30288851,30289350,NA,NA,30288291,30288790
Mir367_1,chr3,NA,NA,127339463,127339962,ENSMUSG00000027968,Larp7,127338903,127339402
Mir6418_1,chr5,NA,NA,137527998,137528497,ENSMUSG00000098597,Mir6418,137527438,137527937
Mir688_1,chr15,NA,NA,102580308,102580807,ENSMUSG00000076009,Mir688,102579748,102580247
Mir6916_1,chr10,NA,NA,128348011,128348510,ENSMUSG00000099292,Mir6916,128347451,128347950
Mir6937_1,chr12,ENSMUSG00000020629,Adi1,28729328,28729827,NA,NA,28728768,28729267
Mir6944_1,chr13,NA,NA,55625539,55626038,ENSMUSG00000034675,Dbn1,55624979,55625478
Mir6988_1,chr19,ENSMUSG00000024807,Syvn1,6101465,6101964,NA,NA,6100905,6101404
Mir7011_1,chr3,NA,NA,88348361,88348860,ENSMUSG00000098655,Mir7011,88347801,88348300
Mir7040_1,chr6,ENSMUSG00000099035,Mir7040,83026751,83027250,NA,NA,83026191,83026690
Mir7067_1,chr8,NA,NA,71348190,71348689,ENSMUSG00000045128,Rpl18a,71347630,71348129
Mir7068_1,chr8,NA,NA,73224039,73224538,ENSMUSG00000099079,Mir7068,73223479,73223978
Mir7240_1,chr8,NA,NA,71250843,71251342,ENSMUSG00000031833,Mast3,71250283,71250782
Mir7655_1,chr2,ENSMUSG00000099050,Mir7655,18062691,18063190,NA,NA,18062131,18062630
Mir8120_1,chr3,ENSMUSG00000098944,Mir8120,65566663,65567162,NA,NA,65566103,65566602
Mir93_1,chr5,NA,NA,138163845,138164344,ENSMUSG00000065394,Mir25,138163285,138163784
Mis18bp1_1,chr12,NA,NA,65219413,65219912,ENSMUSG00000047534,Mis18bp1,65218853,65219352
Mkl2_1,chr16,ENSMUSG00000009569,Mrtfb,13074387,13074886,NA,NA,13073827,13074326
Mknk1_1,chr4,ENSMUSG00000028708,Mknk1,115696429,115696928,NA,NA,115695869,115696368
Mkrn3_1,chr7,NA,NA,62069951,62070450,ENSMUSG00000070527,Mkrn3,62069391,62069890
Mllt10_1,chr2,ENSMUSG00000026743,Mllt10,18069407,18069906,NA,NA,18068847,18069346
Mllt10_2,chr2,ENSMUSG00000026743,Mllt10,18060011,18060510,ENSMUSG00000086340,1810059C17Rik,18059451,18059950
Mllt6_1,chr11,ENSMUSG00000038437,Mllt6,97554326,97554825,NA,NA,97553766,97554265
Mlst8_1,chr17,NA,NA,24698072,24698571,ENSMUSG00000024142,Mlst8,24697512,24698011
Mlx_1,chr11,ENSMUSG00000017801,Mlx,100978140,100978639,NA,NA,100977580,100978079
Mme_2,chr3,ENSMUSG00000027820,Mme,63202906,63203405,NA,NA,63202346,63202845
Mmgt1_1,chrX,NA,NA,55643352,55643851,ENSMUSG00000061273,Mmgt1,55642792,55643291
Mmp14_1,chr14,ENSMUSG00000000957,Mmp14,54669116,54669615,NA,NA,54668556,54669055
Mmp23_1,chr4,NA,NA,155737714,155738213,ENSMUSG00000029061,Mmp23,155737154,155737653
Mms22l_1,chr4,ENSMUSG00000045751,Mms22l,24496470,24496969,NA,NA,24495910,24496409
Mns1_1,chr9,ENSMUSG00000032221,Mns1,72345855,72346354,NA,NA,72345295,72345794
Mob1a_1,chr6,ENSMUSG00000043131,Mob1a,83303039,83303538,ENSMUSG00000005667,Mthfd2,83302479,83302978
Mob1b_1,chr5,ENSMUSG00000006262,Mob1b,88868812,88869311,ENSMUSG00000121172,Gm57324,88868252,88868751
Mob3b_1,chr4,NA,NA,35157529,35158028,ENSMUSG00000073910,Mob3b,35156969,35157468
Mob4_1,chr1,ENSMUSG00000025979,Mob4,55170457,55170956,NA,NA,55169897,55170396
Mocos_1,chr18,ENSMUSG00000039616,Mocos,24786946,24787445,NA,NA,24786386,24786885
Mogs_1,chr6,ENSMUSG00000030036,Mogs,83092537,83093036,ENSMUSG00000121056,Gm56977,83091977,83092476
Morc3_1,chr16,ENSMUSG00000039456,Morc3,93629162,93629661,ENSMUSG00000116927,Gm30881,93628602,93629101
Morf4l1_1,chr9,NA,NA,89996795,89997294,ENSMUSG00000062270,Morf4l1,89996235,89996734
Morf4l2_2,chrX,ENSMUSG00000087368,BC065397,135644485,135644984,ENSMUSG00000031422,Morf4l2,135643925,135644424
Mov10l1_1,chr15,ENSMUSG00000015365,Mov10l1,88867123,88867622,NA,NA,88866563,88867062
Mpdu1_1,chr11,ENSMUSG00000088752,Mir1934,69553464,69553963,ENSMUSG00000018761,Mpdu1,69552904,69553403
Mpg_1,chr11,ENSMUSG00000020287,Mpg,32176528,32177027,ENSMUSG00000020289,Nprl3,32175968,32176467
Mphosph6_1,chr8,NA,NA,118528728,118529227,ENSMUSG00000031843,Mphosph6,118528168,118528667
Mphosph8_1,chr14,ENSMUSG00000079184,Mphosph8,56905739,56906238,ENSMUSG00000121794,NA,56905179,56905678
Mpnd_1,chr17,ENSMUSG00000003199,Mpnd,56316242,56316741,NA,NA,56315682,56316181
Mpp5_1,chr12,ENSMUSG00000021112,Pals1,78795794,78796293,NA,NA,78795234,78795733
Mpp7_1,chr18,NA,NA,7626904,7627403,ENSMUSG00000057440,Mpp7,7626344,7626843
Mppe1_1,chr18,NA,NA,67378946,67379445,ENSMUSG00000062526,Mppe1,67378386,67378885
Mpst_1,chr15,ENSMUSG00000071711,Mpst,78294241,78294740,NA,NA,78293681,78294180
Mpzl3_1,chr9,ENSMUSG00000070305,Mpzl3,44966546,44967045,ENSMUSG00000110899,Gm48840,44965986,44966485
Mras_1,chr9,NA,NA,99318803,99319302,ENSMUSG00000032470,Mras,99318243,99318742
Mras_2,chr9,NA,NA,99302496,99302995,ENSMUSG00000032470,Mras,99301936,99302435
Mrgbp_1,chr2,ENSMUSG00000027569,Mrgbp,180224562,180225061,NA,NA,180224002,180224501
Mri1_1,chr8,NA,NA,84983971,84984470,ENSMUSG00000004996,Mri1,84983411,84983910
Mrm1_1,chr11,ENSMUSG00000121192,Gm57399,84710332,84710831,ENSMUSG00000018405,Mrm1,84709772,84710271
Mrnip_1,chr11,ENSMUSG00000020381,Mrnip,50065689,50066188,NA,NA,50065129,50065628
Mrpl15_1,chr1,ENSMUSG00000120403,A930006A01Rik,4855982,4856481,ENSMUSG00000033845,Mrpl15,4855422,4855921
Mrpl16_1,chr19,ENSMUSG00000024683,Mrpl16,11747753,11748252,NA,NA,11747193,11747692
Mrpl19_1,chr6,NA,NA,81942964,81943463,ENSMUSG00000030045,Mrpl19,81942404,81942903
Mrpl1_1,chr5,ENSMUSG00000029486,Mrpl1,96358014,96358513,NA,NA,96357454,96357953
Mrpl20_1,chr4,ENSMUSG00000029066,Mrpl20,155888093,155888592,NA,NA,155887533,155888032
Mrpl2_1,chr17,ENSMUSG00000002767,Mrpl2,46957179,46957678,ENSMUSG00000003546,Klc4,46956619,46957118
Mrpl34_1,chr8,ENSMUSG00000034880,Mrpl34,71917602,71918101,NA,NA,71917042,71917541
Mrpl36_1,chr13,ENSMUSG00000021607,Mrpl36,73479148,73479647,NA,NA,73478588,73479087
Mrpl38_1,chr11,NA,NA,116029680,116030179,ENSMUSG00000020775,Mrpl38,116029120,116029619
Mrpl39_1,chr16,NA,NA,84532172,84532671,ENSMUSG00000022889,Mrpl39,84531612,84532111
Mrpl41_1,chr2,NA,NA,24865086,24865585,ENSMUSG00000036850,Mrpl41,24864526,24865025
Mrpl48_1,chr7,NA,NA,100232332,100232831,ENSMUSG00000030706,Mrpl48,100231772,100232271
Mrpl52_1,chr14,ENSMUSG00000010406,Mrpl52,54664378,54664877,NA,NA,54663818,54664317
Mrpl54_1,chr10,ENSMUSG00000004931,Apba3,81102800,81103299,ENSMUSG00000034932,Mrpl54,81102240,81102739
Mrps15_1,chr4,ENSMUSG00000028861,Mrps15,125940792,125941291,NA,NA,125940232,125940731
Mrps16_1,chr14,NA,NA,20443640,20444139,ENSMUSG00000049960,Mrps16,20443080,20443579
Mrps18a_1,chr17,ENSMUSG00000023967,Mrps18a,46421945,46422444,NA,NA,46421385,46421884
Mrps24_1,chr11,NA,NA,5657737,5658236,ENSMUSG00000020477,Mrps24,5657177,5657676
Mrps25_1,chr6,NA,NA,92161022,92161521,ENSMUSG00000014551,Mrps25,92160462,92160961
Mrps28_1,chr3,NA,NA,8988924,8989423,ENSMUSG00000040269,Mrps28,8988364,8988863
Mrps2_1,chr2,ENSMUSG00000035772,Mrps2,28358087,28358586,NA,NA,28357527,28358026
Mrps30_1,chr13,ENSMUSG00000097411,B430218F22Rik,118523838,118524337,ENSMUSG00000021731,Mrps30,118523278,118523777
Mrps31_1,chr8,ENSMUSG00000031533,Mrps31,22901448,22901947,ENSMUSG00000120300,Gm56828,22900888,22901387
Mrps35_1,chr6,ENSMUSG00000040112,Mrps35,146944281,146944780,NA,NA,146943721,146944220
Mrps36_1,chr13,NA,NA,100881177,100881676,ENSMUSG00000061474,Mrps36,100880617,100881116
Mrps5_1,chr2,ENSMUSG00000027374,Mrps5,127429342,127429841,ENSMUSG00000034800,Zfp661,127428782,127429281
Msantd2_1,chr9,ENSMUSG00000042138,Msantd2,37400605,37401104,NA,NA,37400045,37400544
Msc_1,chr1,ENSMUSG00000054493,Gm9947,14826266,14826765,ENSMUSG00000025930,Msc,14825706,14826205
Msh2_1,chr17,ENSMUSG00000024151,Msh2,87979971,87980470,NA,NA,87979411,87979910
Msh6_1,chr17,ENSMUSG00000005370,Msh6,88282501,88283000,NA,NA,88281941,88282440
Msl2_1,chr9,ENSMUSG00000066415,Msl2,100956754,100957253,NA,NA,100956194,100956693
Msl3l2_1,chr10,ENSMUSG00000047669,Msl3l2,55983011,55983510,ENSMUSG00000038122,Tbc1d32,55982451,55982950
Msrb3_1,chr10,ENSMUSG00000086522,Gm4473,120734928,120735427,ENSMUSG00000051236,Msrb3,120734368,120734867
Msto1_1,chr3,ENSMUSG00000120722,Gm56793,88821285,88821784,ENSMUSG00000068922,Msto1,88820725,88821224
Mt1_1,chr8,ENSMUSG00000031765,Mt1,94905881,94906380,NA,NA,94905321,94905820
Mt2_1,chr8,ENSMUSG00000031762,Mt2,94899423,94899922,ENSMUSG00000110588,Gm45774,94898863,94899362
Mta1_1,chr12,ENSMUSG00000021144,Mta1,113061849,113062348,NA,NA,113061289,113061788
Mta2_1,chr19,ENSMUSG00000071646,Mta2,8919291,8919790,NA,NA,8918731,8919230
Mta3_1,chr17,ENSMUSG00000055817,Mta3,84013668,84014167,NA,NA,84013108,84013607
Mtdh_1,chr15,ENSMUSG00000022255,Mtdh,34082873,34083372,ENSMUSG00000121114,Gm41291,34082313,34082812
Mterf1b_1,chr5,ENSMUSG00000053178,Mterf1b,4242371,4242870,NA,NA,4241811,4242310
Mterf4_1,chr1,ENSMUSG00000101172,Gm28535,93233641,93234140,ENSMUSG00000026273,Mterf4,93233081,93233580
Mtf1_1,chr4,ENSMUSG00000028890,Mtf1,124696386,124696885,NA,NA,124695826,124696325
Mtf2_1,chr5,ENSMUSG00000029267,Mtf2,108213593,108214092,NA,NA,108213033,108213532
Mtfr1_1,chr3,ENSMUSG00000027601,Mtfr1,19242427,19242926,NA,NA,19241867,19242366
Mtg2_1,chr2,ENSMUSG00000039069,Mtg2,179712398,179712897,NA,NA,179711838,179712337
Mthfd2_1,chr6,NA,NA,83294585,83295084,ENSMUSG00000005667,Mthfd2,83294025,83294524
Mthfsd_1,chr8,NA,NA,121835099,121835598,ENSMUSG00000031816,Mthfsd,121834539,121835038
Mtif2_1,chr11,ENSMUSG00000020459,Mtif2,29476456,29476955,ENSMUSG00000121217,Gm57396,29475896,29476395
Mtmr10_1,chr7,ENSMUSG00000030522,Mtmr10,63937454,63937953,ENSMUSG00000108472,Gm45212,63936894,63937393
Mtmr12_1,chr15,ENSMUSG00000039458,Mtmr12,12205186,12205685,NA,NA,12204626,12205125
Mtmr2_1,chr9,ENSMUSG00000031918,Mtmr2,13660497,13660996,NA,NA,13659937,13660436
Mtmr2_3,chr9,ENSMUSG00000031918,Mtmr2,13707166,13707665,NA,NA,13706606,13707105
Mtmr4_1,chr11,ENSMUSG00000018401,Mtmr4,87483024,87483523,ENSMUSG00000120117,Gm57408,87482464,87482963
Mtmr7_1,chr8,NA,NA,41087829,41088328,ENSMUSG00000039431,Mtmr7,41087269,41087768
Mtmr7_2,chr8,NA,NA,41018086,41018585,ENSMUSG00000039431,Mtmr7,41017526,41018025
Mtmr9_1,chr14,NA,NA,63781474,63781973,ENSMUSG00000035078,Mtmr9,63780914,63781413
Mto1_1,chr9,ENSMUSG00000032342,Mto1,78355504,78356003,ENSMUSG00000090317,Gm17324,78354944,78355443
Mtor_1,chr4,ENSMUSG00000028991,Mtor,148533048,148533547,NA,NA,148532488,148532987
Mtss1_1,chr15,NA,NA,58953961,58954460,ENSMUSG00000022353,Mtss1,58953401,58953900
Mtx1_1,chr3,ENSMUSG00000120758,Gm56795,89121711,89122210,ENSMUSG00000064068,Mtx1,89121151,89121650
Muc1_1,chr3,ENSMUSG00000042784,Muc1,89136377,89136876,NA,NA,89135817,89136316
Mul1_1,chr4,ENSMUSG00000041241,Mul1,138162016,138162515,NA,NA,138161456,138161955
Mum1l1_1,chrX,ENSMUSG00000042515,Pwwp3b,138110800,138111299,NA,NA,138110240,138110739
Mum1l1_2,chrX,ENSMUSG00000042515,Pwwp3b,138117935,138118434,NA,NA,138117375,138117874
Mus81_1,chr19,NA,NA,5538378,5538877,ENSMUSG00000024906,Mus81,5537818,5538317
Mvb12a_1,chr8,ENSMUSG00000031813,Mvb12a,71995577,71996076,NA,NA,71995017,71995516
Mvd_1,chr8,ENSMUSG00000121107,9330133O14Rik,123170184,123170683,ENSMUSG00000006517,Mvd,123169624,123170123
Mxd3_1,chr13,NA,NA,55477594,55478093,ENSMUSG00000021485,Mxd3,55477034,55477533
Mybbp1a_1,chr11,ENSMUSG00000040463,Mybbp1a,72332207,72332706,NA,NA,72331647,72332146
Mybl2_1,chr2,ENSMUSG00000017861,Mybl2,162896598,162897097,NA,NA,162896038,162896537
Mycbp2_1,chr14,ENSMUSG00000119948,Gm34758,103584293,103584792,ENSMUSG00000121604,NA,103583733,103584232
Mycbp_1,chr4,ENSMUSG00000028647,Mycbp,123798831,123799330,ENSMUSG00000120887,Gm57115,123798271,123798770
Mycn_1,chr12,NA,NA,12991887,12992386,ENSMUSG00000037169,Mycn,12991327,12991826
Myl12b_1,chr17,NA,NA,71297561,71298060,ENSMUSG00000034868,Myl12b,71297001,71297500
Myl12b_2,chr17,NA,NA,71294113,71294612,ENSMUSG00000034868,Myl12b,71293553,71294052
Myl6_1,chr10,NA,NA,128329773,128330272,ENSMUSG00000090841,Myl6,128329213,128329712
Myl6b_2,chr10,NA,NA,128333316,128333815,ENSMUSG00000039824,Myl6b,128332756,128333255
Mylpf_1,chr7,ENSMUSG00000030672,Mylpf,126810887,126811386,NA,NA,126810327,126810826
Mylpf_2,chr7,ENSMUSG00000030672,Mylpf,126811849,126812348,NA,NA,126811289,126811788
Myo10_1,chr15,ENSMUSG00000022272,Myo10,25622671,25623170,NA,NA,25622111,25622610
Myo1c_1,chr11,ENSMUSG00000017774,Myo1c,75542426,75542925,NA,NA,75541866,75542365
Mypn_1,chr10,NA,NA,63039741,63040240,ENSMUSG00000020067,Mypn,63039181,63039680
Mypop_1,chr7,ENSMUSG00000048481,Mypop,18725241,18725740,ENSMUSG00000074355,Gm10676,18724681,18725180
Mysm1_1,chr4,ENSMUSG00000086251,Gm12694,94867362,94867861,ENSMUSG00000062627,Mysm1,94866802,94867301
Mzt2_1,chr16,NA,NA,15681236,15681735,ENSMUSG00000022671,Mzt2,15680676,15681175
N4bp1_1,chr8,ENSMUSG00000098434,2010110E17Rik,87611949,87612448,ENSMUSG00000031652,N4bp1,87611389,87611888
N4bp2l2_1,chr5,NA,NA,150589103,150589602,ENSMUSG00000029655,N4bp2l2,150588543,150589042
N6amt1_1,chr16,ENSMUSG00000044442,N6amt1,87151123,87151622,NA,NA,87150563,87151062
Naa15_1,chr3,ENSMUSG00000063273,Naa15,51323460,51323959,NA,NA,51322900,51323399
Naa20_1,chr2,ENSMUSG00000002728,Naa20,145745191,145745690,NA,NA,145744631,145745130
Naa25_1,chr5,ENSMUSG00000042719,Naa25,121536069,121536568,NA,NA,121535509,121536008
Naa30_1,chr14,ENSMUSG00000036282,Naa30,49409692,49410191,NA,NA,49409132,49409631
Naa50_1,chr16,ENSMUSG00000022698,Naa50,43960212,43960711,ENSMUSG00000052459,Atp6v1a,43959652,43960151
Naa60_1,chr16,ENSMUSG00000005982,Naa60,3702543,3703042,ENSMUSG00000039789,Zfp597,3701983,3702482
Nabp1_1,chr1,ENSMUSG00000120049,Gm57109,51517608,51518107,ENSMUSG00000026107,Nabp1,51517048,51517547
Nabp2_1,chr10,NA,NA,128245718,128246217,ENSMUSG00000025374,Nabp2,128245158,128245657
Nacc1_1,chr8,ENSMUSG00000001909,Trmt1,85414550,85415049,ENSMUSG00000001910,Nacc1,85413990,85414489
Naf1_1,chr8,ENSMUSG00000014907,Naf1,67312924,67313423,NA,NA,67312364,67312863
Nagpa_1,chr16,NA,NA,5021907,5022406,ENSMUSG00000023143,Nagpa,5021347,5021846
Nanog_1,chr6,ENSMUSG00000012396,Nanog,122684565,122685064,NA,NA,122684005,122684504
Nanos1_1,chr19,ENSMUSG00000072437,Nanos1,60744412,60744911,NA,NA,60743852,60744351
Nanos3_1,chr8,NA,NA,84903233,84903732,ENSMUSG00000056155,Nanos3,84902673,84903172
Nanp_1,chr2,NA,NA,150881332,150881831,ENSMUSG00000053916,Nanp,150880772,150881271
Nans_1,chr4,ENSMUSG00000028334,Nans,46489330,46489829,NA,NA,46488770,46489269
Nap1l4_1,chr7,NA,NA,143102887,143103386,ENSMUSG00000059119,Nap1l4,143102327,143102826
Nap1l5_1,chr6,ENSMUSG00000029804,Herc3,58884122,58884621,ENSMUSG00000055430,Nap1l5,58883562,58884061
Napepld_1,chr5,NA,NA,21906389,21906888,ENSMUSG00000044968,Napepld,21905829,21906328
Narf_1,chr11,ENSMUSG00000000056,Narf,121128090,121128589,NA,NA,121127530,121128029
Nars_1,chr18,NA,NA,64649620,64650119,ENSMUSG00000024587,Nars1,64649060,64649559
Nat10_1,chr2,NA,NA,103591618,103592117,ENSMUSG00000027185,Nat10,103591058,103591557
Nat8f4_1,chr6,NA,NA,85881957,85882456,ENSMUSG00000068299,Nat8f4,85881397,85881896
Naxd_1,chr8,ENSMUSG00000031505,Naxd,11547585,11548084,NA,NA,11547025,11547524
Naxe_1,chr3,NA,NA,87965868,87966367,ENSMUSG00000028070,Naxe,87965308,87965807
Nbeal1_1,chr1,ENSMUSG00000073664,Nbeal1,60219749,60220248,NA,NA,60219189,60219688
Nbn_1,chr4,ENSMUSG00000028224,Nbn,15957962,15958461,NA,NA,15957402,15957901
Ncapg2_1,chr12,ENSMUSG00000042029,Ncapg2,116369067,116369566,ENSMUSG00000112980,D430020J02Rik,116368507,116369006
Ncapg_1,chr5,ENSMUSG00000015880,Ncapg,45827274,45827773,ENSMUSG00000104986,1600023N17Rik,45826714,45827213
Ncaph_1,chr2,ENSMUSG00000120292,Gm57433,126975904,126976403,ENSMUSG00000034906,Ncaph,126975344,126975843
Ncbp2_1,chr16,ENSMUSG00000022774,Ncbp2,31767415,31767914,ENSMUSG00000107002,Ncbp2as2,31766855,31767354
Nck1_1,chr9,NA,NA,100428212,100428711,ENSMUSG00000032475,Nck1,100427652,100428151
Nckap5l_1,chr15,NA,NA,99355660,99356159,ENSMUSG00000023009,Nckap5l,99355100,99355599
Ncmap_1,chr4,NA,NA,135125577,135126076,ENSMUSG00000043924,Ncmap,135125017,135125516
