"biotype_bin","length_bin","expression_bin","ensembl_gene_id","baseMean","gene_length","gene_biotype"
"protein_coding",3,"3","ENSMUSG00000042345",405.416666666667,34338,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000002205",1698.25,28886,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000042743",498.333333333333,31652,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000030630",662.083333333333,20784,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000031504",298.083333333333,24523,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000018648",610.416666666667,20313,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000028782",624.833333333333,37764,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000037455",837.083333333333,30983,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000026880",949.166666666667,23020,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000022131",1553.75,27106,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000029759",592.583333333333,35382,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000040007",1345.16666666667,22910,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000028789",1434.25,30439,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000044037",1288.91666666667,20357,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000034422",476.833333333333,38505,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000061894",1035.91666666667,26560,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000025082",248.583333333333,37663,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000020811",481.25,38944,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000024269",1181.75,41655,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000038936",1159.83333333333,18954,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000024039",595,24583,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000022827",1555.83333333333,32492,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000037295",1723.16666666667,22593,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000030310",455.75,34891,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000001156",662.916666666667,22115,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000030145",893.583333333333,28188,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000021056",453.416666666667,42762,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000036985",1459.16666666667,36732,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000002346",928.75,27942,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000033111",976.916666666667,19029,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000027676",361.583333333333,31950,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000025196",412.333333333333,30213,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000026489",526,28248,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000026307",1362.5,22743,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000033684",1303.58333333333,34745,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000028277",1412.83333333333,20940,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000040629",978.666666666667,37360,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000039086",858.916666666667,27719,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000037820",695.583333333333,29988,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000033488",763.416666666667,30152,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000074500",427.916666666667,19506,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000031242",861.166666666667,33583,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000031486",600.916666666667,37596,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000028910",1611.66666666667,24317,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000008136",480.416666666667,40891,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000066456",388.333333333333,36666,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000032839",605.416666666667,43730,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000035642",1191.75,29167,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000010122",520.583333333333,34676,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000026988",1190.66666666667,30242,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000000253",419.083333333333,38943,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000025921",1386.08333333333,26669,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000039206",1081.16666666667,39950,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000038871",955.583333333333,29255,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000041653",259.25,21706,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000038286",1021.75,36434,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000028411",1161.66666666667,20839,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000042251",1020.41666666667,20721,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000038622",1111.33333333333,17987,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000038264",409.166666666667,22731,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000021054",873.25,21482,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000030613",914.333333333333,21146,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000062190",1160.08333333333,36995,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000049001",258.333333333333,35320,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000043079",364.833333333333,30316,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000040520",1753.25,22147,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000043929",1191.91666666667,21039,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000032122",916.416666666667,26590,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000022722",833.416666666667,26019,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000059713",1461.33333333333,21497,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000037784",1417.5,39662,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000029602",360.166666666667,30799,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000026123",432.333333333333,21599,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000042377",1107.83333333333,25541,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000031089",322.916666666667,27458,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000034552",262.75,26148,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000002109",1448.33333333333,25485,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000078970",1363.25,23308,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000008129",587.333333333333,24560,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000036995",1101.91666666667,40209,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000021982",1017.33333333333,38572,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000020698",648.333333333333,45074,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000024620",482.333333333333,39918,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000028807",1609.58333333333,24397,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000032492",393.583333333333,20526,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000026435",485.75,20058,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000029674",1367.83333333333,32552,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000029848",588.666666666667,18383,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000027589",1519.66666666667,19607,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000041658",896.666666666667,31986,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000025076",888.25,45215,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000037762",311.333333333333,40676,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000027465",1392.91666666667,18719,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000031028",339.5,23580,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000054256",973,24518,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000022550",1124.25,19453,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000032334",368.5,25490,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000031090",685.75,27262,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000008226",1364.66666666667,25156,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000024253",337.416666666667,29066,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000031965",920,34056,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000026311",724.25,19026,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000059022",248.416666666667,25917,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000071855",1314.91666666667,29778,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000025169",419.25,27056,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000043391",352.75,45621,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000036580",1154,25225,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000035878",797.25,32635,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000020785",270.166666666667,23058,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000061666",805,40344,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000027712",1151.08333333333,26964,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000040018",1646.91666666667,19747,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000030553",326.416666666667,27626,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000021062",1541.16666666667,24562,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000030610",730.25,19738,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000056121",971.833333333333,40275,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000005251",1260.41666666667,21814,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000040428",444.75,27900,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000027809",1634.33333333333,24980,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000074364",378.75,18549,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000008435",1667,19993,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000028223",875.666666666667,28268,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000023473",778.75,26650,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000000934",552.666666666667,21758,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000038175",727.583333333333,22199,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000015944",969.333333333333,42011,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000063047",1542.58333333333,19358,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000035725",1198,33931,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000011832",324,27135,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000055150",258,19298,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000024654",1342.83333333333,23848,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000019528",854.583333333333,33033,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000024942",1248.91666666667,26703,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000037994",391.75,35068,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000021671",1770.58333333333,27294,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000031380",673.333333333333,29129,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000027220",579.75,40951,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000042042",1561.25,31689,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000036533",645.916666666667,21067,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000042190",565.5,38036,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000030917",432,18561,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000031358",853,20804,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000040296",1335.66666666667,36049,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000034867",1408.75,22868,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000059013",348.416666666667,33953,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000029122",1066.33333333333,37711,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000034413",307.666666666667,31378,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000050721",663.083333333333,27511,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000027865",1495,44527,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000027858",872.75,37541,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000028799",872.75,33028,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000002602",349.5,32234,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000036667",536.416666666667,20513,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000024774",528,43493,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000044708",270.25,32876,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000054920",581.916666666667,36912,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000031755",1102,30858,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000039474",1575.83333333333,22879,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000015980",262.75,29986,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000029119",1187.25,23837,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000032554",432.083333333333,21411,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000037907",634.25,19192,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000022949",250.666666666667,43095,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000029456",1265.25,39482,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000031860",1525.25,39589,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000078816",928.333333333333,27566,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000071847",794.666666666667,30869,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000029440",1074.08333333333,21936,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000036411",401.333333333333,33103,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000032010",752,28607,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000024937",413.5,18944,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000022023",1484.83333333333,21332,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000020886",441.166666666667,26927,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000038982",953.333333333333,32404,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000035769",1156.83333333333,36417,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000017607",495.916666666667,23629,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000032840",898.166666666667,17888,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000034245",459.333333333333,17869,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000033170",1029.58333333333,27907,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000028496",998.083333333333,36399,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000004098",434.5,44985,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000053730",1093.08333333333,20484,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000014763",855.166666666667,37380,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000022906",963.583333333333,34152,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000001366",1157.83333333333,27157,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000026979",445.75,23333,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000026858",1629.33333333333,21287,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000040213",920.166666666667,43864,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000045414",1732.25,20218,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000026723",730.583333333333,34504,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000026031",590.25,19942,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000062312",1570.75,25233,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000059842",807.5,33450,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000050822",615.25,20390,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000013878",1292.25,24490,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000064120",666,27067,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000028563",1195.25,27896,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000030386",1338.83333333333,17931,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000026930",720.25,32705,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000004562",401.5,21415,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000029624",1423.25,19727,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000026104",1156,42428,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000024454",1737.91666666667,18018,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000035824",1282.66666666667,21868,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000062170",887.333333333333,42722,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000057375",1599.83333333333,45461,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000032086",1609.5,23956,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000027230",694,41843,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000033847",762.75,35002,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000035722",1759.83333333333,17958,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000074923",283.25,34444,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000059363",791.416666666667,19134,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000028383",1065.75,37132,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000030560",1402.33333333333,32783,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000026575",1638.5,41764,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000022664",1028.83333333333,19101,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000029127",963.333333333333,20385,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000025348",260.75,24472,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000033900",1418.5,37197,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000044860",278.333333333333,28726,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000033542",1219.91666666667,23677,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000028064",289.333333333333,22923,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000039063",336.666666666667,24530,"protein_coding"
"protein_coding",3,"3","ENSMUSG00000039307",793.833333333333,18224,"protein_coding"
