"ensembl_gene_id","baseMean","gene_length","gene_biotype"
"ENSMUSG00000088478",5048.75,67807,"miRNA"
"ENSMUSG00000038495",7395.5,56603,"protein_coding"
"ENSMUSG00000045934",176,9749,"protein_coding"
"ENSMUSG00000068856",1731.66666666667,5059,"protein_coding"
"ENSMUSG00000038486",413.416666666667,13954,"protein_coding"
"ENSMUSG00000015943",358.833333333333,999,"protein_coding"
"ENSMUSG00000063689",203.916666666667,438,"protein_coding"
"ENSMUSG00000091405",1317.66666666667,384,"protein_coding"
"ENSMUSG00000105827",6439.75,493,"protein_coding"
"ENSMUSG00000015947",7.83333333333333,11061,"protein_coding"
"ENSMUSG00000118406",2576.33333333333,397,"lncRNA"
"ENSMUSG00000038403",31.5,4032,"protein_coding"
"ENSMUSG00000074398",32.5833333333333,11034,"lncRNA"
"ENSMUSG00000038393",9633.66666666667,3901,"protein_coding"
"ENSMUSG00000028104",968,16310,"protein_coding"
"ENSMUSG00000049097",23.5,3143,"protein_coding"
"ENSMUSG00000049288",272,24220,"protein_coding"
"ENSMUSG00000121819",1004.83333333333,23158,"lncRNA"
"ENSMUSG00000038374",2762.41666666667,3864,"protein_coding"
"ENSMUSG00000028102",714.833333333333,10025,"protein_coding"
"ENSMUSG00000090210",241.166666666667,18936,"protein_coding"
"ENSMUSG00000038354",572.166666666667,20904,"protein_coding"
"ENSMUSG00000028101",1121.33333333333,9696,"protein_coding"
"ENSMUSG00000028100",186.333333333333,2669,"protein_coding"
"ENSMUSG00000028099",2178.41666666667,15545,"protein_coding"
"ENSMUSG00000028098",4391,63545,"protein_coding"
"ENSMUSG00000038304",7.08333333333333,15759,"protein_coding"
"ENSMUSG00000038304",9.41666666666667,30589,"protein_coding"
"ENSMUSG00000087223",1.16666666666667,2245,"lncRNA"
"ENSMUSG00000038298",125,40862,"protein_coding"
"ENSMUSG00000038298",113.25,38253,"protein_coding"
"ENSMUSG00000028096",2004.33333333333,34233,"protein_coding"
"ENSMUSG00000049908",0.833333333333333,12486,"protein_coding"
"ENSMUSG00000057123",9.08333333333333,21233,"protein_coding"
"ENSMUSG00000028093",4404.5,17800,"protein_coding"
"ENSMUSG00000038256",1925.83333333333,23703,"protein_coding"
"ENSMUSG00000099036",2.08333333333333,102061,"miRNA"
"ENSMUSG00000051392",0,963,"protein_coding"
"ENSMUSG00000028089",3014.75,49443,"protein_coding"
"ENSMUSG00000028088",119.166666666667,26484,"protein_coding"
"ENSMUSG00000038205",1455.66666666667,14856,"protein_coding"
"ENSMUSG00000038170",2477,198879,"protein_coding"
"ENSMUSG00000038170",2104.91666666667,29171,"protein_coding"
"ENSMUSG00000027879",2797.5,21092,"protein_coding"
"ENSMUSG00000074388",54.75,36846,"lncRNA"
"ENSMUSG00000027878",10508.5833333333,136830,"protein_coding"
"ENSMUSG00000043468",9.75,2362,"protein_coding"
"ENSMUSG00000027876",0.583333333333333,14593,"protein_coding"
"ENSMUSG00000027875",16.6666666666667,30308,"protein_coding"
"ENSMUSG00000050064",1148.66666666667,49469,"protein_coding"
"ENSMUSG00000027869",1.91666666666667,8940,"protein_coding"
"ENSMUSG00000027871",0.75,7601,"protein_coding"
"ENSMUSG00000027870",1.41666666666667,18712,"protein_coding"
"ENSMUSG00000004233",2832.41666666667,79114,"protein_coding"
"ENSMUSG00000027868",475.166666666667,100501,"protein_coding"
"ENSMUSG00000027867",13.75,257906,"protein_coding"
"ENSMUSG00000033285",4552.16666666667,24224,"protein_coding"
"ENSMUSG00000027865",1495,44527,"protein_coding"
"ENSMUSG00000086923",0.5,11350,"lncRNA"
"ENSMUSG00000044468",131.5,17657,"protein_coding"
"ENSMUSG00000008763",11117.8333333333,123269,"protein_coding"
"ENSMUSG00000051076",80.3333333333333,71464,"protein_coding"
"ENSMUSG00000033233",473.333333333333,14433,"protein_coding"
"ENSMUSG00000033222",4732.08333333333,30804,"protein_coding"
"ENSMUSG00000086564",61.8333333333333,35967,"protein_coding"
"ENSMUSG00000027864",8742.58333333333,69931,"protein_coding"
"ENSMUSG00000027863",34.1666666666667,12032,"protein_coding"
"ENSMUSG00000042035",7618.75,85936,"protein_coding"
"ENSMUSG00000033161",23618.9166666667,28489,"protein_coding"
"ENSMUSG00000044313",417.916666666667,23148,"protein_coding"
"ENSMUSG00000033147",176.583333333333,68683,"protein_coding"
"ENSMUSG00000048540",1.16666666666667,5348,"protein_coding"
"ENSMUSG00000027861",171,60058,"protein_coding"
"ENSMUSG00000027860",5740.25,48794,"protein_coding"
"ENSMUSG00000105891",8,26367,"lncRNA"
"ENSMUSG00000027859",72.6666666666667,51095,"protein_coding"
"ENSMUSG00000086745",20.25,15187,"lncRNA"
"ENSMUSG00000027858",872.75,37541,"protein_coding"
"ENSMUSG00000027857",8.25,5317,"protein_coding"
"ENSMUSG00000027855",1889.58333333333,117602,"protein_coding"
"ENSMUSG00000048938",2.41666666666667,24476,"protein_coding"
"ENSMUSG00000027854",1214.16666666667,8175,"protein_coding"
"ENSMUSG00000068823",25443.25,37644,"protein_coding"
"ENSMUSG00000027852",5839.75,9630,"protein_coding"
"ENSMUSG00000070385",236.583333333333,25707,"protein_coding"
"ENSMUSG00000007379",5414.25,42178,"protein_coding"
"ENSMUSG00000005687",3436.08333333333,7444,"protein_coding"
"ENSMUSG00000033014",17290.0833333333,79478,"protein_coding"
"ENSMUSG00000027849",28.6666666666667,59898,"protein_coding"
"ENSMUSG00000027848",72.9166666666667,2608,"protein_coding"
"ENSMUSG00000008730",6481.58333333333,51461,"protein_coding"
"ENSMUSG00000027845",576.416666666667,8783,"protein_coding"
"ENSMUSG00000084997",0.833333333333333,5312,"lncRNA"
"ENSMUSG00000032952",896.416666666667,12509,"protein_coding"
"ENSMUSG00000044165",45.25,5953,"protein_coding"
"ENSMUSG00000027843",75.25,52458,"protein_coding"
"ENSMUSG00000044098",6221.58333333333,52501,"protein_coding"
"ENSMUSG00000089998",92.75,3781,"lncRNA"
"ENSMUSG00000058388",3019,39382,"protein_coding"
"ENSMUSG00000052539",12642.1666666667,207142,"protein_coding"
"ENSMUSG00000032913",5593.08333333333,57874,"protein_coding"
"ENSMUSG00000032902",10570.9166666667,19799,"protein_coding"
"ENSMUSG00000055865",19.3333333333333,10143,"protein_coding"
"ENSMUSG00000002228",566.25,4962,"protein_coding"
"ENSMUSG00000002233",993.916666666667,5426,"protein_coding"
"ENSMUSG00000002227",4640.83333333333,23472,"protein_coding"
"ENSMUSG00000045576",4029.08333333333,65558,"protein_coding"
"ENSMUSG00000027840",35.3333333333333,16905,"protein_coding"
"ENSMUSG00000062127",2570,51039,"protein_coding"
"ENSMUSG00000074346",1.58333333333333,4766,"lncRNA"
"ENSMUSG00000040896",92.1666666666667,221673,"protein_coding"
"ENSMUSG00000040896",82.25,210394,"protein_coding"
"ENSMUSG00000027905",2816.25,9110,"protein_coding"
"ENSMUSG00000048458",543.916666666667,16244,"protein_coding"
"ENSMUSG00000068798",5405.58333333333,74122,"protein_coding"
"ENSMUSG00000104835",2.33333333333333,1793,"lncRNA"
"ENSMUSG00000074344",5.58333333333333,53187,"protein_coding"
"ENSMUSG00000000562",0.5,4508,"protein_coding"
"ENSMUSG00000074342",79.6666666666667,6774,"protein_coding"
"ENSMUSG00000000563",5519.66666666667,17571,"protein_coding"
"ENSMUSG00000000561",6875.66666666667,10263,"protein_coding"
"ENSMUSG00000074340",336,13622,"protein_coding"
"ENSMUSG00000010136",11.5,17690,"protein_coding"
"ENSMUSG00000010136",10.5,4541,"protein_coding"
"ENSMUSG00000062778",1,18735,"protein_coding"
"ENSMUSG00000027902",1.08333333333333,18799,"protein_coding"
"ENSMUSG00000091575",5.25,3928,"lncRNA"
"ENSMUSG00000027901",110.416666666667,20600,"protein_coding"
"ENSMUSG00000027901",92.1666666666667,16991,"protein_coding"
"ENSMUSG00000040774",4579.91666666667,45543,"protein_coding"
"ENSMUSG00000027900",1898.25,27544,"protein_coding"
"ENSMUSG00000056260",2580.08333333333,51590,"protein_coding"
"ENSMUSG00000056260",1967.58333333333,14895,"protein_coding"
"ENSMUSG00000040747",2.08333333333333,31289,"protein_coding"
"ENSMUSG00000043529",0.416666666666667,951,"protein_coding"
"ENSMUSG00000047959",26.9166666666667,1968,"protein_coding"
"ENSMUSG00000056145",86.5833333333333,14819,"lncRNA"
"ENSMUSG00000040724",9.33333333333333,13439,"protein_coding"
"ENSMUSG00000042861",0,12579,"protein_coding"
"ENSMUSG00000046213",1.75,10438,"protein_coding"
"ENSMUSG00000094613",0.166666666666667,3418,"lncRNA"
"ENSMUSG00000070368",1.66666666666667,4177,"protein_coding"
"ENSMUSG00000087260",689.666666666667,5224,"protein_coding"
"ENSMUSG00000027896",130.583333333333,20825,"protein_coding"
"ENSMUSG00000048109",7289.58333333333,7180,"protein_coding"
"ENSMUSG00000027895",211.5,20596,"protein_coding"
"ENSMUSG00000027894",51.6666666666667,33193,"protein_coding"
"ENSMUSG00000027894",75.8333333333333,50471,"protein_coding"
"ENSMUSG00000055891",0.416666666666667,1376,"protein_coding"
"ENSMUSG00000014603",9.83333333333333,10845,"protein_coding"
"ENSMUSG00000014601",2371.91666666667,19179,"protein_coding"
"ENSMUSG00000027893",7162.16666666667,33429,"protein_coding"
"ENSMUSG00000014599",706.75,19422,"protein_coding"
"ENSMUSG00000040600",0.833333333333333,15671,"protein_coding"
"ENSMUSG00000086968",124.916666666667,7364,"lncRNA"
"ENSMUSG00000004032",203.583333333333,2832,"protein_coding"
"ENSMUSG00000004035",68.25,5412,"protein_coding"
"ENSMUSG00000068762",74.9166666666667,4902,"protein_coding"
"ENSMUSG00000004038",43,5479,"protein_coding"
"ENSMUSG00000040562",170.916666666667,4735,"protein_coding"
"ENSMUSG00000058135",411.75,5724,"protein_coding"
"ENSMUSG00000027890",246,4449,"protein_coding"
"ENSMUSG00000027889",1815.83333333333,11365,"protein_coding"
"ENSMUSG00000009108",84.0833333333333,8365,"protein_coding"
"ENSMUSG00000000001",6745.83333333333,38878,"protein_coding"
"ENSMUSG00000050947",278,5998,"protein_coding"
"ENSMUSG00000048796",285.5,5064,"protein_coding"
"ENSMUSG00000048997",553.083333333333,8300,"protein_coding"
"ENSMUSG00000027887",49.5833333333333,14334,"protein_coding"
"ENSMUSG00000068749",2184.91666666667,23027,"protein_coding"
"ENSMUSG00000068747",2184.08333333333,77456,"protein_coding"
"ENSMUSG00000068745",10.25,15147,"protein_coding"
"ENSMUSG00000074281",58.8333333333333,4465,"lncRNA"
"ENSMUSG00000068744",3702.41666666667,4428,"protein_coding"
"ENSMUSG00000068740",1435.91666666667,24647,"protein_coding"
"ENSMUSG00000068739",5360.58333333333,20396,"protein_coding"
"ENSMUSG00000040412",55.3333333333333,78454,"protein_coding"
"ENSMUSG00000027886",7.66666666666667,7114,"protein_coding"
"ENSMUSG00000068732",1081.5,6042,"protein_coding"
"ENSMUSG00000048100",744.916666666667,10370,"protein_coding"
"ENSMUSG00000040389",1812.83333333333,54442,"protein_coding"
"ENSMUSG00000027884",1677,24928,"protein_coding"
"ENSMUSG00000027883",2613.83333333333,43662,"protein_coding"
"ENSMUSG00000049565",2.33333333333333,42652,"protein_coding"
"ENSMUSG00000027882",1692.25,47323,"protein_coding"
"ENSMUSG00000045326",42.25,36331,"protein_coding"
"ENSMUSG00000027881",6573.83333333333,8898,"protein_coding"
"ENSMUSG00000045662",44.3333333333333,20693,"protein_coding"
"ENSMUSG00000040339",772.5,56611,"protein_coding"
"ENSMUSG00000027880",1,36084,"protein_coding"
"ENSMUSG00000040322",883.75,45261,"protein_coding"
"ENSMUSG00000033721",1332.33333333333,345012,"protein_coding"
"ENSMUSG00000033721",500.916666666667,111688,"protein_coding"
"ENSMUSG00000049300",724.916666666667,4896,"protein_coding"
"ENSMUSG00000104543",16.4166666666667,200099,"lncRNA"
"ENSMUSG00000074264",27.5,21799,"protein_coding"
"ENSMUSG00000074264",20.9166666666667,18811,"protein_coding"
"ENSMUSG00000027981",4924.66666666667,25083,"protein_coding"
"ENSMUSG00000027966",1430.41666666667,189787,"protein_coding"
"ENSMUSG00000076126",38.5,163899,"miRNA"
"ENSMUSG00000027965",82.9166666666667,221687,"protein_coding"
"ENSMUSG00000027965",4.33333333333333,44800,"protein_coding"
"ENSMUSG00000045092",319.333333333333,4623,"protein_coding"
"ENSMUSG00000054426",130.25,6481,"lncRNA"
"ENSMUSG00000033554",1886.83333333333,41141,"protein_coding"
"ENSMUSG00000054414",5622.08333333333,68434,"protein_coding"
"ENSMUSG00000027963",573.75,21568,"protein_coding"
"ENSMUSG00000027962",5.58333333333333,19669,"protein_coding"
"ENSMUSG00000068696",1.16666666666667,3831,"protein_coding"
"ENSMUSG00000033502",2270.08333333333,151480,"protein_coding"
"ENSMUSG00000000339",1929.91666666667,19212,"protein_coding"
"ENSMUSG00000000340",2682.08333333333,36903,"protein_coding"
"ENSMUSG00000027961",2.66666666666667,10140,"protein_coding"
"ENSMUSG00000033439",1837.08333333333,33252,"protein_coding"
"ENSMUSG00000027959",2629.75,36029,"protein_coding"
"ENSMUSG00000089911",8341.41666666667,31511,"protein_coding"
"ENSMUSG00000027957",4059.33333333333,41483,"protein_coding"
"ENSMUSG00000033400",2603.08333333333,68168,"protein_coding"
"ENSMUSG00000033386",6380.58333333333,44184,"protein_coding"
"ENSMUSG00000033386",6338.16666666667,42071,"protein_coding"
"ENSMUSG00000033377",5.5,50691,"protein_coding"
"ENSMUSG00000080907",1.66666666666667,16140,"protein_coding"
"ENSMUSG00000028009",6,17244,"lncRNA"
"ENSMUSG00000044667",22.75,41731,"protein_coding"
"ENSMUSG00000033342",5.58333333333333,114282,"protein_coding"
"ENSMUSG00000028007",1510.25,87440,"protein_coding"
"ENSMUSG00000033308",1429.33333333333,870741,"protein_coding"
"ENSMUSG00000028134",10762.4166666667,64647,"protein_coding"
"ENSMUSG00000028133",544.666666666667,16294,"protein_coding"
"ENSMUSG00000028132",128.333333333333,61307,"protein_coding"
"ENSMUSG00000039887",1455.75,70195,"protein_coding"
"ENSMUSG00000053931",10679.8333333333,31665,"protein_coding"
"ENSMUSG00000039865",914.5,72817,"protein_coding"
"ENSMUSG00000044522",2.75,8550,"lncRNA"
"ENSMUSG00000044522",1.91666666666667,9328,"lncRNA"
"ENSMUSG00000028128",912.666666666667,11516,"protein_coding"
"ENSMUSG00000028127",4752.16666666667,56306,"protein_coding"
"ENSMUSG00000039831",3810.75,62828,"protein_coding"
"ENSMUSG00000028125",419.416666666667,135602,"protein_coding"
"ENSMUSG00000028124",5053.16666666667,21659,"protein_coding"
"ENSMUSG00000039756",5230.83333333333,10858,"protein_coding"
"ENSMUSG00000028121",6706,110403,"protein_coding"
"ENSMUSG00000039735",14370.4166666667,80996,"protein_coding"
"ENSMUSG00000053965",1397.08333333333,130217,"protein_coding"
"ENSMUSG00000106583",1.16666666666667,6890,"lncRNA"
"ENSMUSG00000023057",0.333333333333333,4435,"protein_coding"
"ENSMUSG00000039701",3716.75,50847,"protein_coding"
"ENSMUSG00000028116",0.5,28782,"protein_coding"
"ENSMUSG00000050315",773,159631,"protein_coding"
"ENSMUSG00000039234",3658.58333333333,98141,"protein_coding"
"ENSMUSG00000028114",1879.25,17696,"protein_coding"
"ENSMUSG00000027978",56.8333333333333,59690,"protein_coding"
"ENSMUSG00000104960",1076.83333333333,785,"lncRNA"
"ENSMUSG00000027977",64.3333333333333,164687,"protein_coding"
"ENSMUSG00000027977",42.5,93285,"protein_coding"
"ENSMUSG00000027977",59.8333333333333,146312,"protein_coding"
"ENSMUSG00000044528",83.75,2224,"protein_coding"
"ENSMUSG00000027973",0.166666666666667,24874,"protein_coding"
"ENSMUSG00000027971",7.25,320896,"protein_coding"
"ENSMUSG00000032854",1093.41666666667,73208,"protein_coding"
"ENSMUSG00000046561",41.5,76523,"protein_coding"
"ENSMUSG00000053819",4276.83333333333,221848,"protein_coding"
"ENSMUSG00000032826",1284.08333333333,76846,"protein_coding"
"ENSMUSG00000097456",2.33333333333333,6986,"lncRNA"
"ENSMUSG00000027968",2396.08333333333,16636,"protein_coding"
"ENSMUSG00000051278",8339.16666666667,64535,"protein_coding"
"ENSMUSG00000027967",3.25,2487,"protein_coding"
"ENSMUSG00000028028",205.583333333333,110218,"protein_coding"
"ENSMUSG00000046688",8.25,8477,"protein_coding"
"ENSMUSG00000074238",3699.91666666667,30228,"protein_coding"
"ENSMUSG00000050549",658,26636,"protein_coding"
"ENSMUSG00000105816",14.5833333333333,114591,"lncRNA"
"ENSMUSG00000028023",511.583333333333,19717,"protein_coding"
"ENSMUSG00000028023",497.083333333333,5663,"protein_coding"
"ENSMUSG00000028024",88.1666666666667,63573,"protein_coding"
"ENSMUSG00000105712",5,1040,"processed_pseudogene"
"ENSMUSG00000041220",32686.0833333333,106108,"protein_coding"
"ENSMUSG00000028017",560,77748,"protein_coding"
"ENSMUSG00000105596",214.25,10125,"lncRNA"
"ENSMUSG00000093865",22.5,15740,"protein_coding"
"ENSMUSG00000028012",345.333333333333,13931,"protein_coding"
"ENSMUSG00000028010",2166.5,6485,"protein_coding"
"ENSMUSG00000058952",5.75,38590,"protein_coding"
"ENSMUSG00000027999",937.916666666667,17220,"protein_coding"
"ENSMUSG00000027997",403.333333333333,12698,"protein_coding"
"ENSMUSG00000027994",25.6666666666667,55247,"protein_coding"
"ENSMUSG00000001052",8327.5,77723,"protein_coding"
"ENSMUSG00000058897",413.833333333333,419039,"protein_coding"
"ENSMUSG00000019232",2,18303,"protein_coding"
"ENSMUSG00000041084",2891.41666666667,13528,"protein_coding"
"ENSMUSG00000068396",2108,3493,"processed_pseudogene"
"ENSMUSG00000027985",876.083333333333,114061,"protein_coding"
"ENSMUSG00000027985",815.166666666667,111567,"protein_coding"
"ENSMUSG00000027984",3245.16666666667,38682,"protein_coding"
"ENSMUSG00000027983",114.583333333333,12737,"protein_coding"
"ENSMUSG00000050931",203.083333333333,25938,"protein_coding"
"ENSMUSG00000028032",1523.66666666667,78904,"protein_coding"
"ENSMUSG00000028031",6.5,95013,"protein_coding"
"ENSMUSG00000091721",0.5,14459,"protein_coding"
"ENSMUSG00000028029",3746.08333333333,23382,"protein_coding"
"ENSMUSG00000028030",5822.33333333333,157545,"protein_coding"
"ENSMUSG00000106230",11.5,36395,"lncRNA"
"ENSMUSG00000040998",1187.33333333333,68070,"protein_coding"
"ENSMUSG00000028018",6630,109190,"protein_coding"
"ENSMUSG00000028016",1738.33333333333,19033,"protein_coding"
"ENSMUSG00000040969",263.416666666667,75359,"protein_coding"
"ENSMUSG00000028013",2937.25,68126,"protein_coding"
"ENSMUSG00000040943",18431.25,80714,"protein_coding"
"ENSMUSG00000044365",70.3333333333333,25595,"protein_coding"
"ENSMUSG00000105765",0.5,19493,"lncRNA"
"ENSMUSG00000028172",194.75,105575,"protein_coding"
"ENSMUSG00000045328",14613.0833333333,60978,"protein_coding"
"ENSMUSG00000028167",247.416666666667,23205,"protein_coding"
"ENSMUSG00000037994",391.75,35068,"protein_coding"
"ENSMUSG00000050150",2575.5,49791,"protein_coding"
"ENSMUSG00000028165",1922.41666666667,17022,"protein_coding"
"ENSMUSG00000097032",158.916666666667,2445,"lncRNA"
"ENSMUSG00000078578",19141.4166666667,28420,"protein_coding"
"ENSMUSG00000028164",9381,85793,"protein_coding"
"ENSMUSG00000028163",5974.58333333333,106893,"protein_coding"
"ENSMUSG00000053897",436.416666666667,63294,"protein_coding"
"ENSMUSG00000106306",0.0833333333333333,6576,"lncRNA"
"ENSMUSG00000037922",8.58333333333333,272683,"protein_coding"
"ENSMUSG00000099508",0.75,14080,"lncRNA"
"ENSMUSG00000028161",9838,267662,"protein_coding"
"ENSMUSG00000054690",5.08333333333333,89992,"protein_coding"
"ENSMUSG00000055138",0.0833333333333333,2578,"lncRNA"
"ENSMUSG00000046818",437.5,4661,"protein_coding"
"ENSMUSG00000037894",1851.83333333333,2436,"protein_coding"
"ENSMUSG00000074212",1236.66666666667,41257,"protein_coding"
"ENSMUSG00000091512",1121.16666666667,10208,"protein_coding"
"ENSMUSG00000028159",837.5,50544,"protein_coding"
"ENSMUSG00000049349",1.75,18628,"lncRNA"
"ENSMUSG00000028158",549.75,41523,"protein_coding"
"ENSMUSG00000028158",875.583333333333,53534,"protein_coding"
"ENSMUSG00000004127",1489.66666666667,16283,"protein_coding"
"ENSMUSG00000012042",2.66666666666667,22579,"protein_coding"
"ENSMUSG00000099146",2.75,28947,"lncRNA"
"ENSMUSG00000055301",89.6666666666667,14270,"protein_coding"
"ENSMUSG00000074207",64.4166666666667,13047,"protein_coding"
"ENSMUSG00000028138",4188.66666666667,12407,"protein_coding"
"ENSMUSG00000005813",4483,30423,"protein_coding"
"ENSMUSG00000028156",8329.33333333333,31409,"protein_coding"
"ENSMUSG00000105838",6.33333333333333,15450,"lncRNA"
"ENSMUSG00000028152",5324.08333333333,162226,"protein_coding"
